MostRecentKeypress,AccelerometerXvalue,AccelerometerYvalue,AccelerometerZvalue,GyroscopeXvalue,GyroscopeYvalue,GyroscopeZvalue [NEWLINE]
4,0.061675392,-0.00962509,-0.222651482,-0.102265388,0.04527374,-0.004261058
4,-0.115320124,0.012585253,-0.251110077,0.028762139,0.098536961,-0.009054748
4,-0.115320124,0.012585253,-0.251110077,0.011185277,-0.015978966,0
4,-0.115320124,0.012585253,-0.251110077,-0.012783173,-0.019707393,0
9,-0.115320124,0.012585253,-0.251110077,-0.010120012,-0.007456851,-0.000532632
9,-0.115320124,0.012585253,-0.251110077,-0.000532632,0.001597897,0.000532632
9,-0.115320124,0.012585253,-0.251110077,0.002130529,0.002663161,0
9,-0.115320124,0.012585253,-0.251110077,0.003195793,0.002130529,0
9,-0.115320124,0.012585253,-0.251110077,0,0.000532632,0
9,0.028559882,0.01012017,-0.234623909,-0.000532632,0,-0.000532632
9,0.028559882,0.01012017,-0.234623909,0,-0.000532632,0.000532632
9,0.028559882,0.01012017,-0.234623909,-0.117179088,0.161387563,-0.012783173
9,0.028559882,0.01012017,-0.234623909,-0.006391587,0.158724397,-0.001065264
9,0.028559882,0.01012017,-0.234623909,-0.009054748,0.118776985,0.002130529
9,0.028559882,0.01012017,-0.234623909,-0.014913702,-0.043675844,0.001065264
7,0.028559882,0.01012017,-0.234623909,-0.004261058,0.001065264,0.000532632
7,0.028559882,0.01012017,-0.234623909,0.003728426,0.006391587,-0.001065264
7,0.153055266,0.024777368,-0.315999985,0.002663161,0.003728426,0
7,0.153055266,0.024777368,-0.315999985,-0.000532632,0.003728426,0
7,0.153055266,0.024777368,-0.315999985,-0.001065264,0.001597897,-0.001065264
7,0.153055266,0.024777368,-0.315999985,-0.002130529,0,-0.000532632
7,0.153055266,0.024777368,-0.315999985,0.03781689,-0.010652645,-0.003728426
7,0.153055266,0.024777368,-0.315999985,-0.170442313,0.133690685,-0.006924219
7,0.153055266,0.024777368,-0.315999985,-0.120374881,-0.039414786,-0.001597897
7,0.153055266,0.024777368,-0.315999985,0.007456851,0.020240024,0.001065264
7,0.059841409,0.087926298,-0.356638908,0.017044231,0.000532632,-0.000532632
5,0.059841409,0.087926298,-0.356638908,0.000532632,-0.002130529,-0.000532632
5,0.059841409,0.087926298,-0.356638908,-0.005326322,-0.002130529,0
5,0.059841409,0.087926298,-0.356638908,-0.003728426,-0.001065264,0.001065264
5,0.059841409,0.087926298,-0.356638908,0.000532632,-0.000532632,0.001597897
5,0.059841409,0.087926298,-0.356638908,0.000532632,0.001597897,-0.001065264
5,0.059841409,0.087926298,-0.356638908,0,-0.000532632,-0.002130529
5,0.059841409,0.087926298,-0.356638908,-0.000532632,0.001065264,0
5,0.120373577,-0.020500319,-0.825670242,-0.217313945,0.33289513,-0.005858955
5,0.120373577,-0.020500319,-0.825670242,-0.084155895,0.185356021,0
5,0.120373577,-0.020500319,-0.825670242,0.008522116,-0.033023197,0.002130529
5,0.120373577,-0.020500319,-0.825670242,0.015978966,0.005858955,-0.001065264
4,0.120373577,-0.020500319,-0.825670242,0.00479369,0.00479369,-0.001065264
4,0.120373577,-0.020500319,-0.825670242,-0.003195793,-0.001065264,0
4,0.120373577,-0.020500319,-0.825670242,-0.003728426,-0.000532632,-0.000532632
4,0.120373577,-0.020500319,-0.825670242,-0.001065264,0.002130529,0
4,-0.074915618,0.014959544,-0.271782875,0,0,0.001065264
4,-0.074915618,0.014959544,-0.271782875,0.000532632,0,-0.000532632
4,-0.074915618,0.014959544,-0.271782875,-0.000532632,0.001065264,-0.001065264
4,-0.074915618,0.014959544,-0.271782875,0.383495212,0.061252706,0.021837922
4,-0.074915618,0.014959544,-0.271782875,0.028229509,-0.183758125,-0.003728426
4,-0.074915618,0.014959544,-0.271782875,-0.06018744,-0.069242187,0.008522116
4,-0.074915618,0.014959544,-0.271782875,-0.031425301,0.005858955,-0.000532632
4,-0.074915618,0.014959544,-0.271782875,0.008522116,0.009054748,-0.001065264
6,-0.1146525,-0.076957732,-0.445735931,0.011185277,0.007989483,-0.001065264
6,-0.1146525,-0.076957732,-0.445735931,0.002130529,0.001597897,0.000532632
6,-0.1146525,-0.076957732,-0.445735931,-0.003195793,-0.002663161,0.000532632
6,-0.1146525,-0.076957732,-0.445735931,-0.002663161,-0.001597897,0.000532632
6,-0.1146525,-0.076957732,-0.445735931,-0.002663161,0,-0.001065264
6,-0.1146525,-0.076957732,-0.445735931,0.000532632,0.001597897,-0.000532632
6,-0.1146525,-0.076957732,-0.445735931,-0.172572836,0.230629757,-0.007989483
6,-0.1146525,-0.076957732,-0.445735931,-0.061252706,0.139017016,-0.000532632
6,-0.111438803,0.020587571,-0.507102013,-0.004261058,0.118776985,0.001597897
6,-0.111438803,0.020587571,-0.507102013,-0.00958738,-0.007989483,-0.002130529
4,-0.111438803,0.020587571,-0.507102013,-0.010652645,0.003728426,-0.001065264
4,-0.111438803,0.020587571,-0.507102013,-0.000532632,0.003195793,-0.000532632
4,-0.111438803,0.020587571,-0.507102013,0.001597897,0.004261058,0
4,-0.111438803,0.020587571,-0.507102013,0.000532632,0.002130529,0
4,-0.111438803,0.020587571,-0.507102013,-0.000532632,0.001065264,0
4,-0.111438803,0.020587571,-0.507102013,-0.001597897,0.001065264,0.000532632
4,0.571674466,-0.666439056,1.252429008,0.3637878,0.084688522,0.020772656
4,0.571674466,-0.666439056,1.252429008,0.043675844,-0.184290752,-0.001597897
4,0.571674466,-0.666439056,1.252429008,-0.05965481,-0.100667492,-0.001065264
4,0.571674466,-0.666439056,1.252429008,-0.035153728,0.027164243,-0.006924219
4,0.571674466,-0.666439056,1.252429008,-0.002663161,-0.006391587,0
6,0.571674466,-0.666439056,1.252429008,0.004261058,0.002130529,0
6,0.571674466,-0.666439056,1.252429008,0.002663161,0.003728426,0.000532632
6,0.571674466,-0.666439056,1.252429008,-0.001065264,-0.001065264,0
6,-0.089911632,0.115769148,-0.248597145,-0.001065264,-0.001065264,0.000532632
6,-0.089911632,0.115769148,-0.248597145,-0.002130529,0.000532632,0
6,-0.089911632,0.115769148,-0.248597145,0,0.000532632,-0.001065264
6,-0.089911632,0.115769148,-0.248597145,0.000532632,-0.000532632,0
6,-0.089911632,0.115769148,-0.248597145,0.247673988,-0.925714791,0.005326322
6,-0.089911632,0.115769148,-0.248597145,0.124635942,-0.063383237,0.001597897
6,-0.089911632,0.115769148,-0.248597145,0.027696876,0.150202289,0.001597897
6,-0.089911632,0.115769148,-0.248597145,-0.024501082,-0.068176925,0.002130529
6,-0.287985682,0.118767574,-0.379333496,-0.004261058,-0.006391587,-0.001065264
1,-0.287985682,0.118767574,-0.379333496,0.008522116,0.009054748,-0.000532632
1,-0.287985682,0.118767574,-0.379333496,0.004261058,0.00479369,-0.000532632
1,-0.287985682,0.118767574,-0.379333496,-0.001065264,-0.000532632,0
1,-0.287985682,0.118767574,-0.379333496,-0.002130529,0,0.000532632
1,-0.287985682,0.118767574,-0.379333496,-0.001065264,-0.001065264,-0.001065264
1,-0.287985682,0.118767574,-0.379333496,0,0.001065264,-0.002130529
1,-0.287985682,0.118767574,-0.379333496,-0.214650795,0.139017016,0.001065264
1,-0.237721041,0.130866125,-1.036169052,-0.062317971,0.124103308,-0.000532632
1,-0.237721041,0.130866125,-1.036169052,0.015446335,0.083090626,0.000532632
1,-0.237721041,0.130866125,-1.036169052,0.002130529,0.017044231,-0.001065264
1,-0.237721041,0.130866125,-1.036169052,-0.00958738,0.002663161,-0.001065264
2,-0.237721041,0.130866125,-1.036169052,-0.006924219,-0.001597897,-0.001065264
2,-0.237721041,0.130866125,-1.036169052,-0.000532632,0,0
2,-0.237721041,0.130866125,-1.036169052,0.001065264,0.002130529,0
2,-0.237721041,0.130866125,-1.036169052,0.001065264,0.002130529,0
2,-0.047649644,-0.017225536,-0.257454872,-0.000532632,0.000532632,-0.001065264
2,-0.047649644,-0.017225536,-0.257454872,-0.131560162,-0.003728426,0.002663161
2,-0.047649644,-0.017225536,-0.257454872,-0.053263225,0.056991648,-0.002663161
2,-0.047649644,-0.017225536,-0.257454872,-0.012250541,0.034088463,-0.000532632
2,-0.047649644,-0.017225536,-0.257454872,0.012783173,0.010652645,-0.000532632
2,-0.047649644,-0.017225536,-0.257454872,-0.001597897,0.004261058,-0.001597897
3,-0.047649644,-0.017225536,-0.257454872,-0.003728426,-0.003195793,0.000532632
3,-0.047649644,-0.017225536,-0.257454872,-0.003728426,-0.001065264,0.000532632
3,-0.061850183,0.050507888,-0.296069145,0.000532632,0.001597897,0.000532632
3,-0.061850183,0.050507888,-0.296069145,0.000532632,0.001597897,-0.001065264
3,-0.061850183,0.050507888,-0.296069145,-0.000532632,0.000532632,-0.000532632
3,-0.061850183,0.050507888,-0.296069145,-0.001597897,0,0
3,-0.061850183,0.050507888,-0.296069145,-0.207726568,0.390419424,-0.000532632
3,-0.061850183,0.050507888,-0.296069145,-0.101200126,0.129429638,0.001065264
3,-0.061850183,0.050507888,-0.296069145,0.029827405,0.11451593,0.001065264
3,-0.061850183,0.050507888,-0.296069145,-0.009054748,0.014913702,0.000532632
4,0.064522453,0.117219456,-0.028185844,-0.019707393,-0.000532632,-0.000532632
4,0.064522453,0.117219456,-0.028185844,-0.005858955,0.002663161,0.001065264
4,0.064522453,0.117219456,-0.028185844,0.002130529,0.002130529,-0.001065264
4,0.064522453,0.117219456,-0.028185844,0.002663161,0.003728426,-0.000532632
4,0.064522453,0.117219456,-0.028185844,0.000532632,0.001065264,0
4,0.064522453,0.117219456,-0.028185844,-0.150734916,0.085221156,0.001065264
4,0.064522453,0.117219456,-0.028185844,-0.021305289,0.115048558,-0.005326322
4,0.064522453,0.117219456,-0.028185844,0.003195793,0.053795855,-0.001597897
4,0.042767595,0.097480841,0.14911747,-0.005858955,0.056991648,0.002130529
4,0.042767595,0.097480841,0.14911747,-0.018109497,-0.001065264,0.000532632
8,0.042767595,0.097480841,0.14911747,-0.009054748,-0.004261058,0
8,0.042767595,0.097480841,0.14911747,0,0.001597897,-0.000532632
8,0.042767595,0.097480841,0.14911747,0.002130529,0.003728426,0.000532632
8,0.042767595,0.097480841,0.14911747,0.001065264,0,0
8,0.042767595,0.097480841,0.14911747,-0.001065264,0.000532632,0.000532632
8,0.042767595,0.097480841,0.14911747,0,-0.002663161,-0.001597897
8,-0.150723696,-0.103801295,0.331673622,-0.141147539,0.183758125,-0.002130529
8,-0.150723696,-0.103801295,0.331673622,-0.064981133,0.071905352,-0.000532632
8,-0.150723696,-0.103801295,0.331673622,-0.007989483,0.07456851,0.001065264
8,-0.150723696,-0.103801295,0.331673622,-0.005326322,0.011185277,-0.000532632
8,-0.150723696,-0.103801295,0.331673622,-0.011717909,0.002130529,-0.000532632
5,-0.150723696,-0.103801295,0.331673622,-0.003728426,0.001065264,-0.000532632
5,-0.150723696,-0.103801295,0.331673622,0.001065264,0.002130529,-0.000532632
5,-0.150723696,-0.103801295,0.331673622,0.001065264,0.002130529,0
5,0.071463659,0.066070355,-0.244132042,0.000532632,0,-0.000532632
5,0.071463659,0.066070355,-0.244132042,-0.000532632,0,-0.001065264
5,0.071463659,0.066070355,-0.244132042,0.078296937,0.019707393,0.003728426
5,0.071463659,0.066070355,-0.244132042,-0.107059076,-0.025033714,-0.003728426
5,0.071463659,0.066070355,-0.244132042,-0.078296937,-0.063383237,-0.002663161
5,0.071463659,0.066070355,-0.244132042,-0.009054748,0.027696876,0.006391587
5,0.071463659,0.066070355,-0.244132042,0.000532632,0.00958738,0.000532632
5,0.071463659,0.066070355,-0.244132042,-0.001597897,-0.007456851,0
6,0.086734712,0.054961342,-0.260868073,-0.001597897,-0.001065264,0
6,0.086734712,0.054961342,-0.260868073,0,0.000532632,0
6,0.086734712,0.054961342,-0.260868073,-0.000532632,0.001065264,-0.000532632
6,0.086734712,0.054961342,-0.260868073,0,0.000532632,-0.001065264
6,0.086734712,0.054961342,-0.260868073,-0.000532632,0,-0.001597897
6,0.086734712,0.054961342,-0.260868073,0.104395919,-0.265250862,-0.005858955
6,0.086734712,0.054961342,-0.260868073,0.007456851,-0.012250541,0.001597897
6,0.086734712,0.054961342,-0.260868073,-0.05965481,0.073503248,0.002130529
6,-0.153320491,-0.009871386,-0.344602585,-0.032490566,0.049534798,-0.006924219
6,-0.153320491,-0.009871386,-0.344602585,0.011185277,0.01438107,0
4,-0.153320491,-0.009871386,-0.344602585,0.002663161,0.005858955,-0.001065264
4,-0.153320491,-0.009871386,-0.344602585,-0.003728426,-0.001065264,-0.000532632
4,-0.153320491,-0.009871386,-0.344602585,-0.003195793,0,0.000532632
4,-0.153320491,-0.009871386,-0.344602585,0,0.000532632,0.000532632
4,-0.153320491,-0.009871386,-0.344602585,-0.088416949,-0.001597897,0.003728426
4,-0.153320491,-0.009871386,-0.344602585,0.002663161,0.064981133,-0.005858955
4,0.043649986,0.048405658,-0.378129005,-0.000532632,0.03781689,-0.001065264
4,0.043649986,0.048405658,-0.378129005,0.005326322,-0.001597897,0.005326322
4,0.043649986,0.048405658,-0.378129005,-0.003728426,-0.011185277,0
6,0.043649986,0.048405658,-0.378129005,-0.006924219,-0.001065264,-0.001065264
6,0.043649986,0.048405658,-0.378129005,-0.002663161,0,-0.000532632
6,0.043649986,0.048405658,-0.378129005,0,0.003195793,0
6,0.043649986,0.048405658,-0.378129005,0.000532632,0.002130529,-0.000532632
6,0.043649986,0.048405658,-0.378129005,-0.001065264,0.001597897,-0.000532632
6,0.027609907,0.045133643,-0.248900414,-0.001597897,0,-0.000532632
6,0.027609907,0.045133643,-0.248900414,0.105993815,-0.220509738,-0.001597897
6,0.027609907,0.045133643,-0.248900414,0.035686359,0.004261058,0.000532632
6,0.027609907,0.045133643,-0.248900414,-0.009054748,0.076699041,0.001597897
6,0.027609907,0.045133643,-0.248900414,-0.028229509,0.074035883,0.001597897
6,0.027609907,0.045133643,-0.248900414,-0.015978966,0.01438107,0
6,0.027609907,0.045133643,-0.248900414,-0.009054748,0.004261058,-0.000532632
7,0.027609907,0.045133643,-0.248900414,-0.000532632,0.002663161,-0.000532632
7,0.006532215,0.002966056,-0.287101746,0.001065264,0.002130529,-0.001065264
7,0.006532215,0.002966056,-0.287101746,0.000532632,0.002130529,-0.000532632
7,0.006532215,0.002966056,-0.287101746,0,0,-0.000532632
7,0.006532215,0.002966056,-0.287101746,-0.001065264,0.001597897,-0.000532632
7,0.006532215,0.002966056,-0.287101746,-0.001065264,0,-0.001065264
7,0.006532215,0.002966056,-0.287101746,-0.147539124,0.103330649,-0.003195793
7,0.006532215,0.002966056,-0.287101746,0,0.099069595,-0.005326322
7,0.006532215,0.002966056,-0.287101746,0.021305289,0.094808534,-0.002663161
7,0.094460897,-0.012440437,0.122148514,-0.010652645,-0.011717909,0.001065264
7,0.094460897,-0.012440437,0.122148514,-0.015978966,-0.012783173,-0.001597897
8,0.094460897,-0.012440437,0.122148514,-0.00479369,-0.002663161,-0.001065264
8,0.094460897,-0.012440437,0.122148514,0.002663161,0.002130529,-0.000532632
8,0.094460897,-0.012440437,0.122148514,0.003195793,0.003195793,0
8,0.094460897,-0.012440437,0.122148514,0.000532632,0.001065264,0
8,0.094460897,-0.012440437,0.122148514,-0.001597897,0.000532632,0.000532632
8,0.094460897,-0.012440437,0.122148514,0.002130529,-0.007456851,-0.001597897
8,-0.346709162,-0.232698739,1.072670937,-0.110787503,0.157126501,-0.001065264
8,-0.346709162,-0.232698739,1.072670937,-0.06870956,0.090014845,0
8,-0.346709162,-0.232698739,1.072670937,-0.002130529,0.054861121,0.002663161
8,-0.346709162,-0.232698739,1.072670937,0.006391587,0.019707393,0
4,-0.346709162,-0.232698739,1.072670937,-0.00479369,-0.002130529,-0.001597897
4,-0.346709162,-0.232698739,1.072670937,-0.00479369,-0.003195793,-0.000532632
4,-0.346709162,-0.232698739,1.072670937,-0.002130529,0.000532632,0.001065264
4,-0.346709162,-0.232698739,1.072670937,0.000532632,0.001597897,0.000532632
4,0.102926053,0.105801046,-0.277572632,0,0.002130529,0.000532632
4,0.102926053,0.105801046,-0.277572632,-0.001065264,0,-0.002130529
4,0.102926053,0.105801046,-0.277572632,0.039947417,-0.015978966,-0.003195793
4,0.102926053,0.105801046,-0.277572632,-0.154463351,0.056459017,-0.004261058
4,0.102926053,0.105801046,-0.277572632,-0.101200126,-0.029827405,-0.003195793
4,0.102926053,0.105801046,-0.277572632,-0.010652645,0.06018744,-0.005326322
4,0.102926053,0.105801046,-0.277572632,0.011185277,-0.006391587,-0.000532632
4,0.102926053,0.105801046,-0.277572632,-0.000532632,-0.007456851,-0.001065264
5,0.094358116,0.060646478,-0.251188278,-0.003728426,-0.000532632,-0.000532632
5,0.094358116,0.060646478,-0.251188278,-0.002130529,0.000532632,0
5,0.094358116,0.060646478,-0.251188278,-0.001597897,0.000532632,-0.001065264
5,0.094358116,0.060646478,-0.251188278,0,0.000532632,0
5,0.094358116,0.060646478,-0.251188278,0.001065264,0.000532632,0
5,0.094358116,0.060646478,-0.251188278,0,-0.000532632,0.001065264
5,0.094358116,0.060646478,-0.251188278,0.106526449,-0.407996297,0.00958738
5,0.094358116,0.060646478,-0.251188278,0.03834952,0.119842254,-0.002130529
5,0.0468481,-0.009578411,-0.284697533,0.002663161,0.10546118,0.001597897
5,0.0468481,-0.009578411,-0.284697533,-0.020772656,-0.011717909,0.000532632
4,0.0468481,-0.009578411,-0.284697533,-0.016511599,-0.005858955,0
4,0.0468481,-0.009578411,-0.284697533,0,0.005326322,-0.000532632
4,0.0468481,-0.009578411,-0.284697533,0.005326322,0.003195793,-0.000532632
4,0.0468481,-0.009578411,-0.284697533,0.001597897,0.001065264,0.000532632
4,0.0468481,-0.009578411,-0.284697533,0,0.001597897,0
4,0.0468481,-0.009578411,-0.284697533,-0.001597897,-0.001065264,-0.000532632
4,-0.001490243,0.006368006,-0.262863159,-0.000532632,-0.000532632,0
4,-0.001490243,0.006368006,-0.262863159,-0.000532632,0.000532632,-0.000532632
4,-0.001490243,0.006368006,-0.262863159,-0.072970614,-0.045806371,0.008522116
4,-0.001490243,0.006368006,-0.262863159,0.019707393,0.070307456,-0.005858955
4,-0.001490243,0.006368006,-0.262863159,0.003195793,0.04527374,0.003728426
4,-0.001490243,0.006368006,-0.262863159,-0.021305289,0.01438107,-0.001065264
6,-0.001490243,0.006368006,-0.262863159,-0.013315806,0,0
6,-0.001490243,0.006368006,-0.262863159,-0.001065264,0.001065264,0.000532632
6,-0.01322706,0.03766761,-0.332410812,0.004261058,0.001065264,0
6,-0.01322706,0.03766761,-0.332410812,0.001597897,0.002663161,0
6,-0.01322706,0.03766761,-0.332410812,-0.001597897,-0.001065264,-0.000532632
6,-0.01322706,0.03766761,-0.332410812,-0.001597897,0,-0.001065264
6,-0.01322706,0.03766761,-0.332410812,-0.001065264,0.001065264,0
6,-0.01322706,0.03766761,-0.332410812,0.000532632,-0.001597897,0
6,-0.01322706,0.03766761,-0.332410812,-0.15819177,0.357396215,0.001065264
6,-0.01322706,0.03766761,-0.332410812,-0.094808534,0.129429638,0.002130529
6,-0.058023036,0.165874809,-0.916661263,-0.013848438,0.049534798,-0.003195793
6,-0.058023036,0.165874809,-0.916661263,0.025566347,0.025566347,-0.001065264
1,-0.058023036,0.165874809,-0.916661263,0.006391587,0.005326322,-0.001065264
1,-0.058023036,0.165874809,-0.916661263,-0.006391587,-0.003728426,0
1,-0.058023036,0.165874809,-0.916661263,-0.005858955,-0.002130529,0.000532632
1,-0.058023036,0.165874809,-0.916661263,-0.000532632,0.001065264,0
1,-0.058023036,0.165874809,-0.916661263,0.001065264,0.001065264,0.000532632
1,-0.058023036,0.165874809,-0.916661263,0.000532632,0.000532632,-0.001065264
1,0.029211745,-0.027174834,-0.227252007,-0.001597897,0,-0.000532632
1,0.029211745,-0.027174834,-0.227252007,-0.086819053,0.025033714,0.002663161
1,0.029211745,-0.027174834,-0.227252007,-0.032490566,0.07456851,-0.001597897
1,0.029211745,-0.027174834,-0.227252007,-0.003728426,0.046339005,0
1,0.029211745,-0.027174834,-0.227252007,-0.003195793,-0.003195793,-0.000532632
1,0.029211745,-0.027174834,-0.227252007,-0.002663161,0.001597897,-0.000532632
2,0.029211745,-0.027174834,-0.227252007,-0.000532632,0.001065264,0
2,0.029211745,-0.027174834,-0.227252007,-0.000532632,0,0.000532632
2,0.041014526,0.026622966,-0.275182724,-0.001597897,0.000532632,-0.000532632
2,0.041014526,0.026622966,-0.275182724,0,0,0.000532632
2,0.041014526,0.026622966,-0.275182724,-0.000532632,-0.001065264,0
2,0.041014526,0.026622966,-0.275182724,-0.000532632,-0.000532632,0
2,0.041014526,0.026622966,-0.275182724,0.095341168,0.047936901,0.007989483
2,0.041014526,0.026622966,-0.275182724,0.023968451,-0.011717909,-0.003195793
2,0.041014526,0.026622966,-0.275182724,-0.021305289,-0.059122179,0.000532632
2,0.041014526,0.026622966,-0.275182724,-0.01917476,-0.002130529,-0.000532632
2,0.007606965,0.062736422,-0.373382568,-0.001597897,-0.007456851,-0.000532632
3,0.007606965,0.062736422,-0.373382568,0.002130529,0.000532632,-0.001065264
3,0.007606965,0.062736422,-0.373382568,0.001065264,0.004261058,-0.001065264
3,0.007606965,0.062736422,-0.373382568,-0.000532632,0.001065264,-0.000532632
3,0.007606965,0.062736422,-0.373382568,-0.001065264,-0.000532632,-0.000532632
3,0.007606965,0.062736422,-0.373382568,-0.001065264,-0.001065264,-0.001065264
3,0.007606965,0.062736422,-0.373382568,-0.001065264,-0.000532632,-0.001065264
3,0.007606965,0.062736422,-0.373382568,0.000532632,0.001065264,-0.000532632
3,0.034783527,0.033507749,-0.256030083,0.000532632,0.001065264,-0.000532632
3,0.034783527,0.033507749,-0.256030083,0.227433965,0.038882151,0.017044231
3,0.034783527,0.033507749,-0.256030083,-0.031957932,-0.141680166,-0.00479369
3,0.034783527,0.033507749,-0.256030083,-0.090014845,-0.097471699,-0.001065264
3,0.034783527,0.033507749,-0.256030083,0.005326322,-0.037284255,-0.001065264
3,0.034783527,0.033507749,-0.256030083,0.021305289,0.00958738,-0.000532632
6,0.034783527,0.033507749,-0.256030083,0.005858955,0.006391587,-0.001597897
6,0.034783527,0.033507749,-0.256030083,-0.004261058,0,-0.000532632
6,-0.005376227,-0.014858387,-0.243923187,-0.00479369,-0.003195793,0.000532632
6,-0.005376227,-0.014858387,-0.243923187,-0.001065264,-0.000532632,0
6,-0.005376227,-0.014858387,-0.243923187,0,0,-0.001065264
6,-0.005376227,-0.014858387,-0.243923187,0,0.001597897,-0.000532632
6,-0.005376227,-0.014858387,-0.243923187,-0.000532632,0,-0.001065264
6,-0.005376227,-0.014858387,-0.243923187,-0.089482218,0.01917476,0.001065264
6,-0.005376227,-0.014858387,-0.243923187,-0.006391587,0.148604393,-0.003728426
6,-0.005376227,-0.014858387,-0.243923187,0.006391587,0.079362199,0
6,0.03188359,0.027731501,0.021650314,-0.005858955,0.007456851,-0.001065264
5,0.03188359,0.027731501,0.021650314,-0.014913702,-0.003195793,0
5,0.03188359,0.027731501,0.021650314,-0.00479369,-0.001065264,-0.000532632
5,0.03188359,0.027731501,0.021650314,0.000532632,0.001065264,0.000532632
5,0.03188359,0.027731501,0.021650314,0.001597897,0.002130529,-0.000532632
5,0.03188359,0.027731501,0.021650314,0.000532632,0.001065264,-0.000532632
5,0.03188359,0.027731501,0.021650314,-0.001597897,0.000532632,0
5,0.03188359,0.027731501,0.021650314,-0.001065264,0,-0.000532632
5,0.035077751,0.044370819,-0.263241768,-0.000532632,0.001065264,0
5,0.035077751,0.044370819,-0.263241768,0.03089267,-0.137951747,0.007989483
5,0.035077751,0.044370819,-0.263241768,0.076699041,0.068176925,-0.00479369
5,0.035077751,0.044370819,-0.263241768,-0.013315806,0.036218993,0.001065264
5,0.035077751,0.044370819,-0.263241768,-0.02609898,0.00958738,-0.000532632
5,0.035077751,0.044370819,-0.263241768,-0.013848438,0.002130529,-0.000532632
9,0.035077751,0.044370819,-0.263241768,0.001597897,0.004261058,-0.001065264
9,0.035077751,0.044370819,-0.263241768,0.003195793,0.000532632,-0.001065264
9,0.047974411,-0.014368727,-0.253639221,0.001597897,0.001597897,0
9,0.047974411,-0.014368727,-0.253639221,-0.001597897,0.001065264,0.000532632
9,0.047974411,-0.014368727,-0.253639221,-0.001597897,0,0
9,0.047974411,-0.014368727,-0.253639221,-0.001065264,-0.000532632,0
9,0.047974411,-0.014368727,-0.253639221,0.086286418,-0.005858955,-0.001597897
9,0.047974411,-0.014368727,-0.253639221,-0.166181251,-0.053263225,-0.004261058
9,0.047974411,-0.014368727,-0.253639221,-0.102265388,-0.071372718,-0.002663161
9,0.047974411,-0.014368727,-0.253639221,0.005326322,0.014913702,0.000532632
9,0.033204637,0.043855201,-0.277328491,0.029294772,0.031957932,-0.001597897
9,0.033204637,0.043855201,-0.277328491,0.005326322,0.005326322,-0.000532632
9,0.033204637,0.043855201,-0.277328491,-0.006924219,-0.004261058,0
9,0.033204637,0.043855201,-0.277328491,-0.006391587,-0.003195793,-0.000532632
9,0.033204637,0.043855201,-0.277328491,-0.001065264,-0.000532632,0
9,0.033204637,0.043855201,-0.277328491,0.001597897,0,-0.000532632
9,0.033204637,0.043855201,-0.277328491,0.000532632,0.000532632,-0.001065264
9,0.033204637,0.043855201,-0.277328491,0.000532632,-0.001597897,-0.000532632
9,-0.861485958,-0.168936521,2.291589737,-0.196008652,0.206128672,-0.006391587
9,-0.861485958,-0.168936521,2.291589737,-0.090014845,0.056991648,-0.003195793
9,-0.861485958,-0.168936521,2.291589737,0.013315806,0.059122179,0.005326322
9,-0.861485958,-0.168936521,2.291589737,0.005858955,0.017044231,-0.000532632
8,-0.861485958,-0.168936521,2.291589737,-0.004261058,-0.002663161,-0.001065264
8,-0.861485958,-0.168936521,2.291589737,-0.005858955,-0.003195793,-0.000532632
8,-0.861485958,-0.168936521,2.291589737,-0.001597897,0.001597897,0.000532632
8,-0.861485958,-0.168936521,2.291589737,0,0.000532632,0.000532632
8,0.100726895,0.078737743,-0.277438164,0.000532632,0.001065264,-0.000532632
8,0.100726895,0.078737743,-0.277438164,0.001065264,0.001065264,0
8,0.100726895,0.078737743,-0.277438164,-0.000532632,0.001065264,0
8,0.100726895,0.078737743,-0.277438164,0.000532632,0,-0.000532632
8,0.100726895,0.078737743,-0.277438164,-0.000532632,0.000532632,0.000532632
8,0.100726895,0.078737743,-0.277438164,-0.000532632,-0.000532632,-0.001065264
8,0.100726895,0.078737743,-0.277438164,-0.203465506,0.225836068,-0.005858955
8,0.100726895,0.078737743,-0.277438164,-0.036751624,0.11451593,-0.005326322
8,0.094727047,0.100643456,-0.42816925,-0.002663161,0.051665325,-0.001597897
8,0.094727047,0.100643456,-0.42816925,0.005858955,-0.007456851,-0.000532632
0,0.094727047,0.100643456,-0.42816925,-0.00479369,0.000532632,-0.001597897
0,0.094727047,0.100643456,-0.42816925,-0.005858955,-0.003195793,-0.000532632
0,0.094727047,0.100643456,-0.42816925,-0.000532632,0.001065264,0
0,0.094727047,0.100643456,-0.42816925,0.001065264,0.001065264,0.000532632
0,0.094727047,0.100643456,-0.42816925,0,0.001597897,-0.001065264
0,0.094727047,0.100643456,-0.42816925,0,0.000532632,-0.000532632
0,0.057188101,0.026925407,-0.241758347,-0.001597897,0.001065264,-0.000532632
0,0.057188101,0.026925407,-0.241758347,0.002130529,-0.007989483,-0.001597897
0,0.057188101,0.026925407,-0.241758347,-0.165648624,0.202400252,0.007989483
0,0.057188101,0.026925407,-0.241758347,-0.063915864,0.118776985,-0.000532632
0,0.057188101,0.026925407,-0.241758347,0.019707393,0.032490566,-0.003728426
0,0.057188101,0.026925407,-0.241758347,0.010120012,0.00958738,-0.000532632
7,0.057188101,0.026925407,-0.241758347,-0.00479369,-0.002663161,0.000532632
